57.179954649,A
59.454195011,A
64.749659864,A
67.821224490,A
70.549727891,A
73.571496599,A
126.938979592,A
129.205215420,A
134.636848073,A
137.272947846,A
139.719387755,A
142.898662132,A
178.159818594,A
181.262448980,A
186.841678005,A
190.044784580,A
192.071156463,A
195.202154195,A
196.479365079,A
199.553809524,A
200.823764172,D
206.270249433,D
